name	path	exists	passed	details
official_csv_loop_full_bundle_ppo_eval_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_full_bundle_ppo_checkpoint_eval/official_csv_loop_full_bundle_ppo_checkpoint_eval_assets.json	True	True	size=2662; status='ok'; full_bundle_ppo_assets_source_eval_ok; full_bundle_ppo_assets_files_exist; full_bundle_ppo_assets_no_overclaim; full_bundle_ppo_assets_core_metrics_recorded
tracking_g1_official_importer_export_full_bundle_ppo_training_run	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_ppo_training_run/tracking_g1_official_importer_export_full_bundle_ppo_training_run.json	True	True	size=9754; status='ok_official_importer_export_full_bundle_ppo_training_completed'; official_importer_ppo_training_inputs_ok; official_importer_ppo_training_gpu47_config_recorded; official_importer_ppo_training_completed_with_checkpoints; official_importer_ppo_training_no_paper_overclaim
tracking_g1_official_importer_export_full_bundle_ppo_checkpoint_eval	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_ppo_checkpoint_eval/tracking_g1_official_importer_export_full_bundle_ppo_checkpoint_eval.json	True	True	size=19910; status='ok_official_importer_export_full_bundle_ppo_checkpoint_eval_completed'; official_importer_ppo_eval_inputs_ok; official_importer_ppo_eval_outputs_exist; official_importer_ppo_eval_checkpoint_loaded_and_rolled_out; official_importer_ppo_eval_no_paper_overclaim
official_importer_export_full_bundle_ppo_eval_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_full_bundle_ppo_checkpoint_eval/official_importer_export_full_bundle_ppo_checkpoint_eval_assets.json	True	True	size=3276; status='ok'; official_importer_ppo_assets_source_eval_ok; official_importer_ppo_assets_files_exist; official_importer_ppo_assets_no_overclaim; official_importer_ppo_assets_core_metrics_recorded
tracking_g1_official_importer_export_full_bundle_teacher_rollout_dataset	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_teacher_rollout_dataset/tracking_g1_official_importer_export_full_bundle_teacher_rollout_dataset.json	True	True	size=35800; status='ok_official_importer_export_full_bundle_teacher_rollout_dataset_completed'; official_importer_teacher_rollout_inputs_ok; official_importer_teacher_rollout_gpu47_config_recorded; official_importer_teacher_rollout_completed_with_expected_scope; official_importer_teacher_rollout_npz_shards_retained_or_cleanup_pruned; official_importer_teacher_rollout_worker_and_status_shim_retained; official_importer_teacher_rollout_shards_use_official_importer_export_usd; official_importer_teacher_rollout_no_paper_level_claim
official_importer_export_full_bundle_teacher_rollout_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_full_bundle_teacher_rollout_dataset/official_importer_export_full_bundle_teacher_rollout_report_assets.json	True	True	size=2643; status='ok'; official_importer_teacher_assets_source_ok; official_importer_teacher_assets_total_env_steps; official_importer_teacher_assets_shape_contract; official_importer_teacher_assets_files_exist; official_importer_teacher_assets_no_overclaim
official_importer_export_scaled_ppo_checkpoint_completion_proxy	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_checkpoint_completion_proxy/scaled_ppo_checkpoint_completion_proxy.json	True	True	size=4544; status='ok_official_importer_export_scaled_ppo_checkpoint_completion_proxy'; scaled_ppo_completion_proxy_source_scope; scaled_ppo_completion_proxy_eval_shape; scaled_ppo_completion_proxy_importer_export_scope; scaled_ppo_completion_proxy_rates_recorded; scaled_ppo_completion_proxy_assets_exist; scaled_ppo_completion_proxy_no_overclaim
tracking_g1_official_importer_export_scaled_ppo_checkpoint_sweep	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_sweep/tracking_g1_official_importer_export_scaled_ppo_checkpoint_sweep.json	True	True	size=62020; status='ok_official_importer_export_scaled_ppo_checkpoint_sweep_completed'; scaled_ppo_checkpoint_sweep_scope; scaled_ppo_checkpoint_sweep_eval_shape; scaled_ppo_checkpoint_sweep_asset_and_motion_scope; scaled_ppo_checkpoint_sweep_best_checkpoint_recorded; scaled_ppo_checkpoint_sweep_outputs_exist; scaled_ppo_checkpoint_sweep_no_overclaim
tracking_g1_official_importer_export_scaled_ppo_best_checkpoint_confirmation_eval	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_scaled_ppo_best_checkpoint_confirmation_eval/tracking_g1_official_importer_export_scaled_ppo_best_checkpoint_confirmation_eval.json	True	True	size=29347; status='ok_official_importer_export_scaled_ppo_best_checkpoint_confirmation_eval'; scaled_ppo_best_checkpoint_confirmation_eval_shape; scaled_ppo_best_checkpoint_confirmation_iterations; scaled_ppo_best_checkpoint_confirmation_asset_scope; scaled_ppo_best_checkpoint_confirmation_final_not_beaten; scaled_ppo_best_checkpoint_confirmation_outputs_exist; scaled_ppo_best_checkpoint_confirmation_no_overclaim
official_importer_export_scaled_ppo_reward_termination_diagnostic	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_reward_termination_diagnostic/reward_termination_diagnostic.json	True	True	size=3858; status='ok_official_importer_export_scaled_ppo_reward_termination_diagnostic'; scaled_ppo_reward_termination_diagnostic_scope; scaled_ppo_reward_termination_diagnostic_dominant_ee_body_pos; scaled_ppo_reward_termination_diagnostic_assets_exist; scaled_ppo_reward_termination_diagnostic_no_overclaim
official_importer_export_scaled_ppo_ee_body_pos_termination_source_audit	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_ee_body_pos_termination_source_audit/ee_body_pos_termination_source_audit.json	True	True	size=6904; status='ok_official_importer_export_scaled_ppo_ee_body_pos_termination_source_audit'; scaled_ppo_ee_body_pos_source_function_scope; scaled_ppo_ee_body_pos_source_threshold_and_bodies; scaled_ppo_ee_body_pos_motion_bundle_scope; scaled_ppo_ee_body_pos_dominant_high_fraction; scaled_ppo_ee_body_pos_assets_exist; scaled_ppo_ee_body_pos_no_overclaim
tracking_g1_official_importer_export_scaled_ppo_endpoint_z_error_trace	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_scaled_ppo_endpoint_z_error_trace/tracking_g1_official_importer_export_scaled_ppo_endpoint_z_error_trace.json	True	True	size=16374; status='ok_official_importer_export_scaled_ppo_endpoint_z_error_trace'; scaled_ppo_endpoint_trace_process_and_shape; scaled_ppo_endpoint_trace_full_size; scaled_ppo_endpoint_trace_source_body_scope; scaled_ppo_endpoint_trace_ankles_dominate; scaled_ppo_endpoint_trace_assets_exist; scaled_ppo_endpoint_trace_no_overclaim
official_importer_export_motion_bundle_body_position_degeneracy	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_motion_bundle_body_position_degeneracy/motion_bundle_body_position_degeneracy_audit.json	True	True	size=11006; status='ok_motion_bundle_body_position_degeneracy_confirmed'; motion_bundle_degeneracy_full_public_shape; motion_bundle_body_positions_degenerate; motion_bundle_fk_candidate_non_degenerate; motion_bundle_degeneracy_explains_endpoint_trace; motion_bundle_degeneracy_assets_exist; motion_bundle_degeneracy_no_overclaim
tracking_g1_official_importer_export_scaled_ppo_checkpoint_multiseed_eval	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_multiseed_eval/tracking_g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_multiseed_eval.json	True	True	size=12181; status='ok_official_importer_export_full_bundle_scaled_ppo_checkpoint_multiseed_eval_completed'; scaled_ppo_multiseed_scope; scaled_ppo_multiseed_eval_shape; scaled_ppo_multiseed_asset_and_motion_scope; scaled_ppo_multiseed_tables_exist; scaled_ppo_multiseed_no_overclaim
official_importer_export_scaled_ppo_checkpoint_multiseed_eval_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_checkpoint_multiseed_eval/official_importer_export_scaled_ppo_checkpoint_multiseed_eval_assets.json	True	True	size=3514; status='ok'; scaled_ppo_multiseed_assets_source_ok; scaled_ppo_multiseed_assets_files_exist; scaled_ppo_multiseed_assets_no_overclaim
tracking_g1_official_importer_export_fk_repaired_robot_order_ppo_checkpoint_multiseed_eval	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval.json	True	True	size=13920; status='ok_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_multiseed_eval_completed'; robot_order_multiseed_scope; robot_order_multiseed_eval_shape; robot_order_multiseed_asset_and_motion_scope; robot_order_multiseed_records_teacher_still_weak; robot_order_multiseed_tables_exist; robot_order_multiseed_no_overclaim
official_importer_export_fk_repaired_robot_order_ppo_checkpoint_multiseed_eval_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_fk_repaired_robot_order_ppo_checkpoint_multiseed_eval/official_importer_export_fk_repaired_robot_order_ppo_checkpoint_multiseed_eval_assets.json	True	True	size=3178; status='ok'; robot_order_multiseed_assets_source_ok; robot_order_multiseed_assets_files_exist; robot_order_multiseed_assets_no_overclaim
tracking_g1_official_importer_export_fk_repaired_robot_order_ppo_checkpoint_eval_warmup	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup.json	True	True	size=28715; status='ok_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_completed'; robot_order_warmup_eval_inputs_ok; robot_order_warmup_eval_shape; robot_order_warmup_eval_completed_expected_scope; robot_order_warmup_eval_records_step0_fix; robot_order_warmup_eval_records_total_done_rate_worse; robot_order_warmup_eval_no_overclaim; robot_order_warmup_eval_outputs_exist
official_importer_export_fk_repaired_robot_order_ppo_eval_warmup_report_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup/official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_assets.json	True	True	size=4436; status='ok'; robot_order_warmup_assets_source_ok; robot_order_warmup_assets_files_exist; robot_order_warmup_assets_records_partial_fix_and_total_regression; robot_order_warmup_assets_no_overclaim
tracking_g1_official_importer_export_fk_repaired_robot_order_ppo_checkpoint_eval_warmup_seed_matched	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_seed_matched/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_seed_matched.json	True	True	size=29613; status='ok_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_warmup_seed_matched_completed'; robot_order_warmup_seed_matched_scope; robot_order_warmup_seed_matched_completed; robot_order_warmup_seed_matched_records_step0_fix; robot_order_warmup_seed_matched_records_total_done_rate_worse; robot_order_warmup_seed_matched_no_overclaim; robot_order_warmup_seed_matched_outputs_exist
robot_order_fk_warmup_seed_matched_phase_diagnostic	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_warmup_seed_matched_phase_diagnostic/robot_order_fk_warmup_seed_matched_phase_diagnostic.json	True	True	size=9565; status='ok_robot_order_fk_warmup_seed_matched_phase_diagnostic'; warmup_phase_diag_same_seed_scope; warmup_phase_diag_records_step0_improvement; warmup_phase_diag_records_phase_termination_regression; warmup_phase_diag_outputs_exist; warmup_phase_diag_no_overclaim
robot_order_fk_reset_target_refresh_no_advance_live_probe	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_reset_target_refresh_no_advance_live_probe/robot_order_fk_reset_target_refresh_no_advance_live_probe.json	True	True	size=16814; status='ok_robot_order_fk_reset_target_refresh_no_advance_live_probe'; target_refresh_probe_clears_stale_target_without_time_advance; target_refresh_probe_records_endpoint_done_improvement; target_refresh_probe_outputs_exist; target_refresh_probe_no_overclaim
robot_order_fk_target_refresh_no_advance_full_eval	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_target_refresh_no_advance/tracking_g1_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_target_refresh_no_advance.json	True	True	size=31344; status='ok_official_importer_export_fk_repaired_robot_order_full_bundle_ppo_checkpoint_eval_target_refresh_no_advance_completed'; target_refresh_eval_same_seed_scope_no_advance; target_refresh_eval_records_step0_improvement; target_refresh_eval_records_teacher_quality_not_fixed; target_refresh_eval_outputs_exist; target_refresh_eval_no_overclaim
robot_order_fk_reset_state_action_distribution_diagnostic	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_reset_state_action_distribution_diagnostic/robot_order_fk_reset_state_action_distribution_diagnostic.json	True	True	size=79325; status='ok_robot_order_fk_reset_state_action_distribution_diagnostic'; reset_state_action_diag_same_seed_scope; reset_state_action_diag_records_reset_transient; reset_state_action_diag_records_post_step0_regression; reset_state_action_diag_outputs_exist; reset_state_action_diag_no_overclaim
robot_order_fk_reset_state_action_consistency_live_probe	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_reset_state_action_consistency_live_probe/robot_order_fk_reset_state_action_consistency_live_probe.json	True	True	size=193020; status='ok_robot_order_fk_reset_state_action_consistency_live_probe'; reset_state_action_consistency_probe_worker_and_inputs; reset_state_action_consistency_probe_records_no_safe_full_eval_candidate; reset_state_action_consistency_probe_action_alignment_not_enough; reset_state_action_consistency_probe_outputs_exist; reset_state_action_consistency_probe_no_overclaim
robot_order_fk_wrist_endpoint_alignment_live_probe	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_wrist_endpoint_alignment_live_probe/robot_order_fk_wrist_endpoint_alignment_live_probe.json	True	True	size=168079; status='ok_robot_order_fk_wrist_endpoint_alignment_live_probe'; wrist_endpoint_probe_worker_and_inputs; wrist_endpoint_probe_records_target_and_robot_tensors; wrist_endpoint_probe_confirms_wrist_dominance_after_refresh_and_policy_step; wrist_endpoint_probe_outputs_exist; wrist_endpoint_probe_no_overclaim
robot_order_fk_wrist_endpoint_source_full_diagnostic	/mnt/infini-data/test/BeyondMimic/res/tracking/robot_order_fk_wrist_endpoint_source_full_diagnostic/robot_order_fk_wrist_endpoint_source_full_diagnostic.json	True	True	size=39303; status='ok_robot_order_fk_wrist_endpoint_source_full_diagnostic'; wrist_source_diagnostic_worker_and_inputs; wrist_source_diagnostic_full_scope; wrist_source_diagnostic_records_rates_and_sources; wrist_source_diagnostic_body_and_motion_rows; wrist_source_diagnostic_outputs_exist; wrist_source_diagnostic_no_overclaim
